Date,年份,季度,月份數字,月份名稱,年份月份,星期,工作日,年週序
2021-07-10,2021,Q3,7,7月,2021-Jul,週六,週末,2021W28
2021-07-17,2021,Q3,7,7月,2021-Jul,週六,週末,2021W29
2021-07-24,2021,Q3,7,7月,2021-Jul,週六,週末,2021W30
2021-07-31,2021,Q3,7,7月,2021-Jul,週六,週末,2021W31
2021-08-07,2021,Q3,8,8月,2021-Aug,週六,週末,2021W32
2021-08-14,2021,Q3,8,8月,2021-Aug,週六,週末,2021W33
2021-08-21,2021,Q3,8,8月,2021-Aug,週六,週末,2021W34
2021-08-28,2021,Q3,8,8月,2021-Aug,週六,週末,2021W35
2021-09-04,2021,Q3,9,9月,2021-Sep,週六,週末,2021W36
2021-09-11,2021,Q3,9,9月,2021-Sep,週六,週末,2021W37
2021-09-18,2021,Q3,9,9月,2021-Sep,週六,週末,2021W38
2021-09-25,2021,Q3,9,9月,2021-Sep,週六,週末,2021W39
2022-07-02,2022,Q3,7,7月,2022-Jul,週六,週末,2022W27
2022-07-09,2022,Q3,7,7月,2022-Jul,週六,週末,2022W28
2022-07-16,2022,Q3,7,7月,2022-Jul,週六,週末,2022W29
2022-07-23,2022,Q3,7,7月,2022-Jul,週六,週末,2022W30
2022-07-30,2022,Q3,7,7月,2022-Jul,週六,週末,2022W31
2022-08-06,2022,Q3,8,8月,2022-Aug,週六,週末,2022W32
2022-08-13,2022,Q3,8,8月,2022-Aug,週六,週末,2022W33
2022-08-20,2022,Q3,8,8月,2022-Aug,週六,週末,2022W34
2022-08-27,2022,Q3,8,8月,2022-Aug,週六,週末,2022W35
2022-09-03,2022,Q3,9,9月,2022-Sep,週六,週末,2022W36
2022-09-10,2022,Q3,9,9月,2022-Sep,週六,週末,2022W37
2022-09-17,2022,Q3,9,9月,2022-Sep,週六,週末,2022W38
2022-09-24,2022,Q3,9,9月,2022-Sep,週六,週末,2022W39
2023-07-01,2023,Q3,7,7月,2023-Jul,週六,週末,2023W27
2023-07-08,2023,Q3,7,7月,2023-Jul,週六,週末,2023W28
2023-07-15,2023,Q3,7,7月,2023-Jul,週六,週末,2023W29
2023-07-22,2023,Q3,7,7月,2023-Jul,週六,週末,2023W30
2023-07-29,2023,Q3,7,7月,2023-Jul,週六,週末,2023W31
2023-08-05,2023,Q3,8,8月,2023-Aug,週六,週末,2023W32
2023-08-12,2023,Q3,8,8月,2023-Aug,週六,週末,2023W33
2023-08-19,2023,Q3,8,8月,2023-Aug,週六,週末,2023W34
2023-08-26,2023,Q3,8,8月,2023-Aug,週六,週末,2023W35
2023-09-02,2023,Q3,9,9月,2023-Sep,週六,週末,2023W36
2023-09-09,2023,Q3,9,9月,2023-Sep,週六,週末,2023W37
2023-09-16,2023,Q3,9,9月,2023-Sep,週六,週末,2023W38
2023-09-23,2023,Q3,9,9月,2023-Sep,週六,週末,2023W39
2023-09-30,2023,Q3,9,9月,2023-Sep,週六,週末,2023W40
2024-07-06,2024,Q3,7,7月,2024-Jul,週六,週末,2024W27
2024-07-13,2024,Q3,7,7月,2024-Jul,週六,週末,2024W28
2024-07-20,2024,Q3,7,7月,2024-Jul,週六,週末,2024W29
2024-07-27,2024,Q3,7,7月,2024-Jul,週六,週末,2024W30
2024-08-03,2024,Q3,8,8月,2024-Aug,週六,週末,2024W31
2024-08-10,2024,Q3,8,8月,2024-Aug,週六,週末,2024W32
2024-08-17,2024,Q3,8,8月,2024-Aug,週六,週末,2024W33
2024-08-24,2024,Q3,8,8月,2024-Aug,週六,週末,2024W34
2024-08-31,2024,Q3,8,8月,2024-Aug,週六,週末,2024W35
2024-09-07,2024,Q3,9,9月,2024-Sep,週六,週末,2024W36
2024-09-14,2024,Q3,9,9月,2024-Sep,週六,週末,2024W37
2024-09-21,2024,Q3,9,9月,2024-Sep,週六,週末,2024W38
2024-09-28,2024,Q3,9,9月,2024-Sep,週六,週末,2024W39
2025-07-05,2025,Q3,7,7月,2025-Jul,週六,週末,2025W27
2025-07-12,2025,Q3,7,7月,2025-Jul,週六,週末,2025W28
2025-07-19,2025,Q3,7,7月,2025-Jul,週六,週末,2025W29
2025-07-26,2025,Q3,7,7月,2025-Jul,週六,週末,2025W30
2025-08-02,2025,Q3,8,8月,2025-Aug,週六,週末,2025W31
2025-08-09,2025,Q3,8,8月,2025-Aug,週六,週末,2025W32
2025-08-16,2025,Q3,8,8月,2025-Aug,週六,週末,2025W33
2025-08-23,2025,Q3,8,8月,2025-Aug,週六,週末,2025W34
2025-08-30,2025,Q3,8,8月,2025-Aug,週六,週末,2025W35
2025-09-06,2025,Q3,9,9月,2025-Sep,週六,週末,2025W36
2025-09-13,2025,Q3,9,9月,2025-Sep,週六,週末,2025W37
2025-09-20,2025,Q3,9,9月,2025-Sep,週六,週末,2025W38
2025-09-27,2025,Q3,9,9月,2025-Sep,週六,週末,2025W39
2026-07-04,2026,Q3,7,7月,2026-Jul,週六,週末,2026W27
2026-07-11,2026,Q3,7,7月,2026-Jul,週六,週末,2026W28
2026-07-18,2026,Q3,7,7月,2026-Jul,週六,週末,2026W29
2026-07-25,2026,Q3,7,7月,2026-Jul,週六,週末,2026W30
2026-08-01,2026,Q3,8,8月,2026-Aug,週六,週末,2026W31
2026-08-08,2026,Q3,8,8月,2026-Aug,週六,週末,2026W32
2026-08-15,2026,Q3,8,8月,2026-Aug,週六,週末,2026W33
2026-08-22,2026,Q3,8,8月,2026-Aug,週六,週末,2026W34
2026-08-29,2026,Q3,8,8月,2026-Aug,週六,週末,2026W35
2026-09-05,2026,Q3,9,9月,2026-Sep,週六,週末,2026W36
2026-09-12,2026,Q3,9,9月,2026-Sep,週六,週末,2026W37
2026-09-19,2026,Q3,9,9月,2026-Sep,週六,週末,2026W38
2026-09-26,2026,Q3,9,9月,2026-Sep,週六,週末,2026W39
2018-04-07,2018,Q2,4,4月,2018-Apr,週六,週末,2018W14
2018-04-14,2018,Q2,4,4月,2018-Apr,週六,週末,2018W15
2018-04-21,2018,Q2,4,4月,2018-Apr,週六,週末,2018W16
2018-04-28,2018,Q2,4,4月,2018-Apr,週六,週末,2018W17
2018-05-05,2018,Q2,5,5月,2018-May,週六,週末,2018W18
2018-05-12,2018,Q2,5,5月,2018-May,週六,週末,2018W19
2018-05-19,2018,Q2,5,5月,2018-May,週六,週末,2018W20
2018-05-26,2018,Q2,5,5月,2018-May,週六,週末,2018W21
2018-06-02,2018,Q2,6,6月,2018-Jun,週六,週末,2018W22
2018-06-09,2018,Q2,6,6月,2018-Jun,週六,週末,2018W23
2018-06-16,2018,Q2,6,6月,2018-Jun,週六,週末,2018W24
2018-06-23,2018,Q2,6,6月,2018-Jun,週六,週末,2018W25
2018-06-30,2018,Q2,6,6月,2018-Jun,週六,週末,2018W26
2019-04-06,2019,Q2,4,4月,2019-Apr,週六,週末,2019W14
2019-04-13,2019,Q2,4,4月,2019-Apr,週六,週末,2019W15
2019-04-20,2019,Q2,4,4月,2019-Apr,週六,週末,2019W16
2019-04-27,2019,Q2,4,4月,2019-Apr,週六,週末,2019W17
2019-05-04,2019,Q2,5,5月,2019-May,週六,週末,2019W18
2019-05-11,2019,Q2,5,5月,2019-May,週六,週末,2019W19
2019-05-18,2019,Q2,5,5月,2019-May,週六,週末,2019W20
2019-05-25,2019,Q2,5,5月,2019-May,週六,週末,2019W21
2019-06-01,2019,Q2,6,6月,2019-Jun,週六,週末,2019W22
2019-06-08,2019,Q2,6,6月,2019-Jun,週六,週末,2019W23
2019-06-15,2019,Q2,6,6月,2019-Jun,週六,週末,2019W24
2019-06-22,2019,Q2,6,6月,2019-Jun,週六,週末,2019W25
2019-06-29,2019,Q2,6,6月,2019-Jun,週六,週末,2019W26
2020-04-04,2020,Q2,4,4月,2020-Apr,週六,週末,2020W14
2020-04-11,2020,Q2,4,4月,2020-Apr,週六,週末,2020W15
2020-04-18,2020,Q2,4,4月,2020-Apr,週六,週末,2020W16
2020-04-25,2020,Q2,4,4月,2020-Apr,週六,週末,2020W17
2020-05-02,2020,Q2,5,5月,2020-May,週六,週末,2020W18
2020-05-09,2020,Q2,5,5月,2020-May,週六,週末,2020W19
2020-05-16,2020,Q2,5,5月,2020-May,週六,週末,2020W20
2020-05-23,2020,Q2,5,5月,2020-May,週六,週末,2020W21
2020-05-30,2020,Q2,5,5月,2020-May,週六,週末,2020W22
2020-06-06,2020,Q2,6,6月,2020-Jun,週六,週末,2020W23
2020-06-13,2020,Q2,6,6月,2020-Jun,週六,週末,2020W24
2020-06-20,2020,Q2,6,6月,2020-Jun,週六,週末,2020W25
2020-06-27,2020,Q2,6,6月,2020-Jun,週六,週末,2020W26
2021-04-03,2021,Q2,4,4月,2021-Apr,週六,週末,2021W14
2021-04-10,2021,Q2,4,4月,2021-Apr,週六,週末,2021W15
2021-04-17,2021,Q2,4,4月,2021-Apr,週六,週末,2021W16
2021-04-24,2021,Q2,4,4月,2021-Apr,週六,週末,2021W17
2021-05-01,2021,Q2,5,5月,2021-May,週六,週末,2021W18
2021-05-08,2021,Q2,5,5月,2021-May,週六,週末,2021W19
2021-05-15,2021,Q2,5,5月,2021-May,週六,週末,2021W20
2021-05-22,2021,Q2,5,5月,2021-May,週六,週末,2021W21
2021-05-29,2021,Q2,5,5月,2021-May,週六,週末,2021W22
2021-06-05,2021,Q2,6,6月,2021-Jun,週六,週末,2021W23
2021-06-12,2021,Q2,6,6月,2021-Jun,週六,週末,2021W24
2021-06-19,2021,Q2,6,6月,2021-Jun,週六,週末,2021W25
2021-06-26,2021,Q2,6,6月,2021-Jun,週六,週末,2021W26
2022-04-02,2022,Q2,4,4月,2022-Apr,週六,週末,2022W14
2022-04-09,2022,Q2,4,4月,2022-Apr,週六,週末,2022W15
2022-04-16,2022,Q2,4,4月,2022-Apr,週六,週末,2022W16
2022-04-23,2022,Q2,4,4月,2022-Apr,週六,週末,2022W17
2022-04-30,2022,Q2,4,4月,2022-Apr,週六,週末,2022W18
2022-05-07,2022,Q2,5,5月,2022-May,週六,週末,2022W19
2022-05-14,2022,Q2,5,5月,2022-May,週六,週末,2022W20
2022-05-21,2022,Q2,5,5月,2022-May,週六,週末,2022W21
2022-05-28,2022,Q2,5,5月,2022-May,週六,週末,2022W22
2022-06-04,2022,Q2,6,6月,2022-Jun,週六,週末,2022W23
2022-06-11,2022,Q2,6,6月,2022-Jun,週六,週末,2022W24
2022-06-18,2022,Q2,6,6月,2022-Jun,週六,週末,2022W25
2022-06-25,2022,Q2,6,6月,2022-Jun,週六,週末,2022W26
2023-04-01,2023,Q2,4,4月,2023-Apr,週六,週末,2023W14
2023-04-08,2023,Q2,4,4月,2023-Apr,週六,週末,2023W15
2023-04-15,2023,Q2,4,4月,2023-Apr,週六,週末,2023W16
2023-04-22,2023,Q2,4,4月,2023-Apr,週六,週末,2023W17
2023-04-29,2023,Q2,4,4月,2023-Apr,週六,週末,2023W18
2023-05-06,2023,Q2,5,5月,2023-May,週六,週末,2023W19
2023-05-13,2023,Q2,5,5月,2023-May,週六,週末,2023W20
2023-05-20,2023,Q2,5,5月,2023-May,週六,週末,2023W21
2023-05-27,2023,Q2,5,5月,2023-May,週六,週末,2023W22
2023-06-03,2023,Q2,6,6月,2023-Jun,週六,週末,2023W23
2023-06-10,2023,Q2,6,6月,2023-Jun,週六,週末,2023W24
2023-06-17,2023,Q2,6,6月,2023-Jun,週六,週末,2023W25
2023-06-24,2023,Q2,6,6月,2023-Jun,週六,週末,2023W26
2024-04-06,2024,Q2,4,4月,2024-Apr,週六,週末,2024W14
2024-04-13,2024,Q2,4,4月,2024-Apr,週六,週末,2024W15
2024-04-20,2024,Q2,4,4月,2024-Apr,週六,週末,2024W16
2024-04-27,2024,Q2,4,4月,2024-Apr,週六,週末,2024W17
2024-05-04,2024,Q2,5,5月,2024-May,週六,週末,2024W18
2024-05-11,2024,Q2,5,5月,2024-May,週六,週末,2024W19
2024-05-18,2024,Q2,5,5月,2024-May,週六,週末,2024W20
2024-05-25,2024,Q2,5,5月,2024-May,週六,週末,2024W21
2024-06-01,2024,Q2,6,6月,2024-Jun,週六,週末,2024W22
2024-06-08,2024,Q2,6,6月,2024-Jun,週六,週末,2024W23
2024-06-15,2024,Q2,6,6月,2024-Jun,週六,週末,2024W24
2024-06-22,2024,Q2,6,6月,2024-Jun,週六,週末,2024W25
2024-06-29,2024,Q2,6,6月,2024-Jun,週六,週末,2024W26
2025-04-05,2025,Q2,4,4月,2025-Apr,週六,週末,2025W14
2025-04-12,2025,Q2,4,4月,2025-Apr,週六,週末,2025W15
2025-04-19,2025,Q2,4,4月,2025-Apr,週六,週末,2025W16
2025-04-26,2025,Q2,4,4月,2025-Apr,週六,週末,2025W17
2025-05-03,2025,Q2,5,5月,2025-May,週六,週末,2025W18
2025-05-10,2025,Q2,5,5月,2025-May,週六,週末,2025W19
2025-05-17,2025,Q2,5,5月,2025-May,週六,週末,2025W20
2025-05-24,2025,Q2,5,5月,2025-May,週六,週末,2025W21
2025-05-31,2025,Q2,5,5月,2025-May,週六,週末,2025W22
2025-06-07,2025,Q2,6,6月,2025-Jun,週六,週末,2025W23
2025-06-14,2025,Q2,6,6月,2025-Jun,週六,週末,2025W24
2025-06-21,2025,Q2,6,6月,2025-Jun,週六,週末,2025W25
2025-06-28,2025,Q2,6,6月,2025-Jun,週六,週末,2025W26
2026-04-04,2026,Q2,4,4月,2026-Apr,週六,週末,2026W14
2026-04-11,2026,Q2,4,4月,2026-Apr,週六,週末,2026W15
2026-04-18,2026,Q2,4,4月,2026-Apr,週六,週末,2026W16
2026-04-25,2026,Q2,4,4月,2026-Apr,週六,週末,2026W17
2026-05-02,2026,Q2,5,5月,2026-May,週六,週末,2026W18
2026-05-09,2026,Q2,5,5月,2026-May,週六,週末,2026W19
2026-05-16,2026,Q2,5,5月,2026-May,週六,週末,2026W20
2026-05-23,2026,Q2,5,5月,2026-May,週六,週末,2026W21
2026-05-30,2026,Q2,5,5月,2026-May,週六,週末,2026W22
2026-06-06,2026,Q2,6,6月,2026-Jun,週六,週末,2026W23
2026-06-13,2026,Q2,6,6月,2026-Jun,週六,週末,2026W24
2026-06-20,2026,Q2,6,6月,2026-Jun,週六,週末,2026W25
2026-06-27,2026,Q2,6,6月,2026-Jun,週六,週末,2026W26
2018-10-06,2018,Q4,10,10月,2018-Oct,週六,週末,2018W40
2018-10-13,2018,Q4,10,10月,2018-Oct,週六,週末,2018W41
2018-10-20,2018,Q4,10,10月,2018-Oct,週六,週末,2018W42
2018-10-27,2018,Q4,10,10月,2018-Oct,週六,週末,2018W43
2018-11-03,2018,Q4,11,11月,2018-Nov,週六,週末,2018W44
2018-11-10,2018,Q4,11,11月,2018-Nov,週六,週末,2018W45
2018-11-17,2018,Q4,11,11月,2018-Nov,週六,週末,2018W46
2018-11-24,2018,Q4,11,11月,2018-Nov,週六,週末,2018W47
2018-12-01,2018,Q4,12,12月,2018-Dec,週六,週末,2018W48
2018-12-08,2018,Q4,12,12月,2018-Dec,週六,週末,2018W49
2018-12-15,2018,Q4,12,12月,2018-Dec,週六,週末,2018W50
2018-12-22,2018,Q4,12,12月,2018-Dec,週六,週末,2018W51
2018-12-29,2018,Q4,12,12月,2018-Dec,週六,週末,2018W52
2019-10-05,2019,Q4,10,10月,2019-Oct,週六,週末,2019W40
2019-10-12,2019,Q4,10,10月,2019-Oct,週六,週末,2019W41
2019-10-19,2019,Q4,10,10月,2019-Oct,週六,週末,2019W42
2019-10-26,2019,Q4,10,10月,2019-Oct,週六,週末,2019W43
2019-11-02,2019,Q4,11,11月,2019-Nov,週六,週末,2019W44
2019-11-09,2019,Q4,11,11月,2019-Nov,週六,週末,2019W45
2019-11-16,2019,Q4,11,11月,2019-Nov,週六,週末,2019W46
2019-11-23,2019,Q4,11,11月,2019-Nov,週六,週末,2019W47
2019-11-30,2019,Q4,11,11月,2019-Nov,週六,週末,2019W48
2019-12-07,2019,Q4,12,12月,2019-Dec,週六,週末,2019W49
2019-12-14,2019,Q4,12,12月,2019-Dec,週六,週末,2019W50
2019-12-21,2019,Q4,12,12月,2019-Dec,週六,週末,2019W51
2019-12-28,2019,Q4,12,12月,2019-Dec,週六,週末,2019W52
2020-10-03,2020,Q4,10,10月,2020-Oct,週六,週末,2020W40
2020-10-10,2020,Q4,10,10月,2020-Oct,週六,週末,2020W41
2020-10-17,2020,Q4,10,10月,2020-Oct,週六,週末,2020W42
2020-10-24,2020,Q4,10,10月,2020-Oct,週六,週末,2020W43
2020-10-31,2020,Q4,10,10月,2020-Oct,週六,週末,2020W44
2020-11-07,2020,Q4,11,11月,2020-Nov,週六,週末,2020W45
2020-11-14,2020,Q4,11,11月,2020-Nov,週六,週末,2020W46
2020-11-21,2020,Q4,11,11月,2020-Nov,週六,週末,2020W47
2020-11-28,2020,Q4,11,11月,2020-Nov,週六,週末,2020W48
2020-12-05,2020,Q4,12,12月,2020-Dec,週六,週末,2020W49
2020-12-12,2020,Q4,12,12月,2020-Dec,週六,週末,2020W50
2020-12-19,2020,Q4,12,12月,2020-Dec,週六,週末,2020W51
2020-12-26,2020,Q4,12,12月,2020-Dec,週六,週末,2020W52
2021-10-02,2021,Q4,10,10月,2021-Oct,週六,週末,2021W40
2021-10-09,2021,Q4,10,10月,2021-Oct,週六,週末,2021W41
2021-10-16,2021,Q4,10,10月,2021-Oct,週六,週末,2021W42
2021-10-23,2021,Q4,10,10月,2021-Oct,週六,週末,2021W43
2021-10-30,2021,Q4,10,10月,2021-Oct,週六,週末,2021W44
2021-11-06,2021,Q4,11,11月,2021-Nov,週六,週末,2021W45
2021-11-13,2021,Q4,11,11月,2021-Nov,週六,週末,2021W46
2021-11-20,2021,Q4,11,11月,2021-Nov,週六,週末,2021W47
2021-11-27,2021,Q4,11,11月,2021-Nov,週六,週末,2021W48
2021-12-04,2021,Q4,12,12月,2021-Dec,週六,週末,2021W49
2021-12-11,2021,Q4,12,12月,2021-Dec,週六,週末,2021W50
2021-12-18,2021,Q4,12,12月,2021-Dec,週六,週末,2021W51
2021-12-25,2021,Q4,12,12月,2021-Dec,週六,週末,2021W52
2022-10-01,2022,Q4,10,10月,2022-Oct,週六,週末,2022W40
2022-10-08,2022,Q4,10,10月,2022-Oct,週六,週末,2022W41
2022-10-15,2022,Q4,10,10月,2022-Oct,週六,週末,2022W42
2022-10-22,2022,Q4,10,10月,2022-Oct,週六,週末,2022W43
2022-10-29,2022,Q4,10,10月,2022-Oct,週六,週末,2022W44
2022-11-05,2022,Q4,11,11月,2022-Nov,週六,週末,2022W45
2022-11-12,2022,Q4,11,11月,2022-Nov,週六,週末,2022W46
2022-11-19,2022,Q4,11,11月,2022-Nov,週六,週末,2022W47
2022-11-26,2022,Q4,11,11月,2022-Nov,週六,週末,2022W48
2022-12-03,2022,Q4,12,12月,2022-Dec,週六,週末,2022W49
2022-12-10,2022,Q4,12,12月,2022-Dec,週六,週末,2022W50
2022-12-17,2022,Q4,12,12月,2022-Dec,週六,週末,2022W51
2022-12-24,2022,Q4,12,12月,2022-Dec,週六,週末,2022W52
2022-12-31,2022,Q4,12,12月,2022-Dec,週六,週末,2022W53
2023-10-07,2023,Q4,10,10月,2023-Oct,週六,週末,2023W41
2023-10-14,2023,Q4,10,10月,2023-Oct,週六,週末,2023W42
2023-10-21,2023,Q4,10,10月,2023-Oct,週六,週末,2023W43
2023-10-28,2023,Q4,10,10月,2023-Oct,週六,週末,2023W44
2023-11-04,2023,Q4,11,11月,2023-Nov,週六,週末,2023W45
2023-11-11,2023,Q4,11,11月,2023-Nov,週六,週末,2023W46
2023-11-18,2023,Q4,11,11月,2023-Nov,週六,週末,2023W47
2023-11-25,2023,Q4,11,11月,2023-Nov,週六,週末,2023W48
2023-12-02,2023,Q4,12,12月,2023-Dec,週六,週末,2023W49
2023-12-09,2023,Q4,12,12月,2023-Dec,週六,週末,2023W50
2023-12-16,2023,Q4,12,12月,2023-Dec,週六,週末,2023W51
2023-12-23,2023,Q4,12,12月,2023-Dec,週六,週末,2023W52
2023-12-30,2023,Q4,12,12月,2023-Dec,週六,週末,2023W53
2024-10-05,2024,Q4,10,10月,2024-Oct,週六,週末,2024W40
2024-10-12,2024,Q4,10,10月,2024-Oct,週六,週末,2024W41
2024-10-19,2024,Q4,10,10月,2024-Oct,週六,週末,2024W42
2024-10-26,2024,Q4,10,10月,2024-Oct,週六,週末,2024W43
2024-11-02,2024,Q4,11,11月,2024-Nov,週六,週末,2024W44
2024-11-09,2024,Q4,11,11月,2024-Nov,週六,週末,2024W45
2024-11-16,2024,Q4,11,11月,2024-Nov,週六,週末,2024W46
2024-11-23,2024,Q4,11,11月,2024-Nov,週六,週末,2024W47
2024-11-30,2024,Q4,11,11月,2024-Nov,週六,週末,2024W48
2024-12-07,2024,Q4,12,12月,2024-Dec,週六,週末,2024W49
2024-12-14,2024,Q4,12,12月,2024-Dec,週六,週末,2024W50
2024-12-21,2024,Q4,12,12月,2024-Dec,週六,週末,2024W51
2024-12-28,2024,Q4,12,12月,2024-Dec,週六,週末,2024W52
2025-10-04,2025,Q4,10,10月,2025-Oct,週六,週末,2025W40
2025-10-11,2025,Q4,10,10月,2025-Oct,週六,週末,2025W41
2025-10-18,2025,Q4,10,10月,2025-Oct,週六,週末,2025W42
2025-10-25,2025,Q4,10,10月,2025-Oct,週六,週末,2025W43
2025-11-01,2025,Q4,11,11月,2025-Nov,週六,週末,2025W44
2025-11-08,2025,Q4,11,11月,2025-Nov,週六,週末,2025W45
2025-11-15,2025,Q4,11,11月,2025-Nov,週六,週末,2025W46
2025-11-22,2025,Q4,11,11月,2025-Nov,週六,週末,2025W47
2025-11-29,2025,Q4,11,11月,2025-Nov,週六,週末,2025W48
2025-12-06,2025,Q4,12,12月,2025-Dec,週六,週末,2025W49
2025-12-13,2025,Q4,12,12月,2025-Dec,週六,週末,2025W50
2025-12-20,2025,Q4,12,12月,2025-Dec,週六,週末,2025W51
2025-12-27,2025,Q4,12,12月,2025-Dec,週六,週末,2025W52
2026-10-03,2026,Q4,10,10月,2026-Oct,週六,週末,2026W40
2026-10-10,2026,Q4,10,10月,2026-Oct,週六,週末,2026W41
2026-10-17,2026,Q4,10,10月,2026-Oct,週六,週末,2026W42
2026-10-24,2026,Q4,10,10月,2026-Oct,週六,週末,2026W43
2026-10-31,2026,Q4,10,10月,2026-Oct,週六,週末,2026W44
2026-11-07,2026,Q4,11,11月,2026-Nov,週六,週末,2026W45
2026-11-14,2026,Q4,11,11月,2026-Nov,週六,週末,2026W46
2026-11-21,2026,Q4,11,11月,2026-Nov,週六,週末,2026W47
2026-11-28,2026,Q4,11,11月,2026-Nov,週六,週末,2026W48
2026-12-05,2026,Q4,12,12月,2026-Dec,週六,週末,2026W49
2026-12-12,2026,Q4,12,12月,2026-Dec,週六,週末,2026W50
2026-12-19,2026,Q4,12,12月,2026-Dec,週六,週末,2026W51
2026-12-26,2026,Q4,12,12月,2026-Dec,週六,週末,2026W52
2018-01-06,2018,Q1,1,1月,2018-Jan,週六,週末,2018W1
2018-01-13,2018,Q1,1,1月,2018-Jan,週六,週末,2018W2
2018-01-20,2018,Q1,1,1月,2018-Jan,週六,週末,2018W3
2018-01-27,2018,Q1,1,1月,2018-Jan,週六,週末,2018W4
2018-02-03,2018,Q1,2,2月,2018-Feb,週六,週末,2018W5
2018-02-10,2018,Q1,2,2月,2018-Feb,週六,週末,2018W6
2018-02-17,2018,Q1,2,2月,2018-Feb,週六,週末,2018W7
2018-02-24,2018,Q1,2,2月,2018-Feb,週六,週末,2018W8
2018-03-03,2018,Q1,3,3月,2018-Mar,週六,週末,2018W9
2018-03-10,2018,Q1,3,3月,2018-Mar,週六,週末,2018W10
2018-03-17,2018,Q1,3,3月,2018-Mar,週六,週末,2018W11
2018-03-24,2018,Q1,3,3月,2018-Mar,週六,週末,2018W12
2018-03-31,2018,Q1,3,3月,2018-Mar,週六,週末,2018W13
2019-01-05,2019,Q1,1,1月,2019-Jan,週六,週末,2019W1
2019-01-12,2019,Q1,1,1月,2019-Jan,週六,週末,2019W2
2019-01-19,2019,Q1,1,1月,2019-Jan,週六,週末,2019W3
2019-01-26,2019,Q1,1,1月,2019-Jan,週六,週末,2019W4
2019-02-02,2019,Q1,2,2月,2019-Feb,週六,週末,2019W5
2019-02-09,2019,Q1,2,2月,2019-Feb,週六,週末,2019W6
2019-02-16,2019,Q1,2,2月,2019-Feb,週六,週末,2019W7
2019-02-23,2019,Q1,2,2月,2019-Feb,週六,週末,2019W8
2019-03-02,2019,Q1,3,3月,2019-Mar,週六,週末,2019W9
2019-03-09,2019,Q1,3,3月,2019-Mar,週六,週末,2019W10
2019-03-16,2019,Q1,3,3月,2019-Mar,週六,週末,2019W11
2019-03-23,2019,Q1,3,3月,2019-Mar,週六,週末,2019W12
2019-03-30,2019,Q1,3,3月,2019-Mar,週六,週末,2019W13
2020-01-04,2020,Q1,1,1月,2020-Jan,週六,週末,2020W1
2020-01-11,2020,Q1,1,1月,2020-Jan,週六,週末,2020W2
2020-01-18,2020,Q1,1,1月,2020-Jan,週六,週末,2020W3
2020-01-25,2020,Q1,1,1月,2020-Jan,週六,週末,2020W4
2020-02-01,2020,Q1,2,2月,2020-Feb,週六,週末,2020W5
2020-02-08,2020,Q1,2,2月,2020-Feb,週六,週末,2020W6
2020-02-15,2020,Q1,2,2月,2020-Feb,週六,週末,2020W7
2020-02-22,2020,Q1,2,2月,2020-Feb,週六,週末,2020W8
2020-02-29,2020,Q1,2,2月,2020-Feb,週六,週末,2020W9
2020-03-07,2020,Q1,3,3月,2020-Mar,週六,週末,2020W10
2020-03-14,2020,Q1,3,3月,2020-Mar,週六,週末,2020W11
2020-03-21,2020,Q1,3,3月,2020-Mar,週六,週末,2020W12
2020-03-28,2020,Q1,3,3月,2020-Mar,週六,週末,2020W13
2021-01-02,2021,Q1,1,1月,2021-Jan,週六,週末,2021W1
2021-01-09,2021,Q1,1,1月,2021-Jan,週六,週末,2021W2
2021-01-16,2021,Q1,1,1月,2021-Jan,週六,週末,2021W3
2021-01-23,2021,Q1,1,1月,2021-Jan,週六,週末,2021W4
2021-01-30,2021,Q1,1,1月,2021-Jan,週六,週末,2021W5
2021-02-06,2021,Q1,2,2月,2021-Feb,週六,週末,2021W6
2021-02-13,2021,Q1,2,2月,2021-Feb,週六,週末,2021W7
2021-02-20,2021,Q1,2,2月,2021-Feb,週六,週末,2021W8
2021-02-27,2021,Q1,2,2月,2021-Feb,週六,週末,2021W9
2021-03-06,2021,Q1,3,3月,2021-Mar,週六,週末,2021W10
2021-03-13,2021,Q1,3,3月,2021-Mar,週六,週末,2021W11
2021-03-20,2021,Q1,3,3月,2021-Mar,週六,週末,2021W12
2021-03-27,2021,Q1,3,3月,2021-Mar,週六,週末,2021W13
2022-01-01,2022,Q1,1,1月,2022-Jan,週六,週末,2022W1
2022-01-08,2022,Q1,1,1月,2022-Jan,週六,週末,2022W2
2022-01-15,2022,Q1,1,1月,2022-Jan,週六,週末,2022W3
2022-01-22,2022,Q1,1,1月,2022-Jan,週六,週末,2022W4
2022-01-29,2022,Q1,1,1月,2022-Jan,週六,週末,2022W5
2022-02-05,2022,Q1,2,2月,2022-Feb,週六,週末,2022W6
2022-02-12,2022,Q1,2,2月,2022-Feb,週六,週末,2022W7
2022-02-19,2022,Q1,2,2月,2022-Feb,週六,週末,2022W8
2022-02-26,2022,Q1,2,2月,2022-Feb,週六,週末,2022W9
2022-03-05,2022,Q1,3,3月,2022-Mar,週六,週末,2022W10
2022-03-12,2022,Q1,3,3月,2022-Mar,週六,週末,2022W11
2022-03-19,2022,Q1,3,3月,2022-Mar,週六,週末,2022W12
2022-03-26,2022,Q1,3,3月,2022-Mar,週六,週末,2022W13
2023-01-07,2023,Q1,1,1月,2023-Jan,週六,週末,2023W2
